contract_id,client_id,product_type,financing_amount_tnd,debt_like_amount_tnd,total_assets_tnd,status
600,1444,Murabaha,125225,,412124.0,default
601,458,Murabaha,124791,,,closed
602,2685,Ijara,109880,-500.0,418341.0,default
603,1298,Ijara,103406,-500.0,0.0,closed
604,4711,Ijara,170809,-500.0,0.0,active
605,2289,Murabaha,172210,79390.0,,active
606,1440,Mudaraba,132837,-500.0,,active
607,4092,Ijara,13975,,0.0,active
608,1972,Ijara,101970,-500.0,,closed
609,2181,Mudaraba,10834,,,default
610,4118,Murabaha,198173,,,closed
611,995,Ijara,105194,-500.0,61888.0,default
612,2982,Murabaha,7083,12598.0,97416.0,default
613,51,Ijara,43321,-500.0,201604.0,active
614,671,Mudaraba,34545,-500.0,0.0,active
615,1074,Mudaraba,174748,-500.0,,default
616,2633,Ijara,164502,-500.0,397977.0,active
617,2338,Ijara,116188,-500.0,264642.0,closed
618,3714,Mudaraba,41002,-500.0,316896.0,closed
619,4284,Mudaraba,75716,,304395.0,default
620,1754,Mudaraba,52616,-500.0,227036.0,active
621,451,Murabaha,44284,-500.0,178790.0,active
622,3353,Ijara,62480,-500.0,,closed
623,2588,Mudaraba,15318,-500.0,188744.0,closed
624,3573,Ijara,69754,85677.0,0.0,active
625,4239,Mudaraba,30669,-500.0,,active
626,1440,Mudaraba,144008,11036.0,,active
627,4175,Murabaha,114694,,448232.0,closed
628,471,Ijara,39985,1502.0,,default
629,1905,Ijara,54811,4001.0,,default
630,598,Murabaha,96852,91103.0,0.0,default
631,66,Ijara,146980,-500.0,,active
632,469,Ijara,97748,,0.0,closed
633,1631,Mudaraba,130335,-500.0,348136.0,closed
634,2503,Ijara,59830,,352076.0,active
635,1505,Mudaraba,87649,-500.0,0.0,active
636,1184,Murabaha,124168,88263.0,,active
637,3319,Ijara,18790,-500.0,0.0,active
638,798,Mudaraba,117211,56361.0,479857.0,default
639,2690,Ijara,103395,,0.0,default
640,2893,Ijara,51044,,0.0,default
641,4503,Ijara,78256,,,default
642,4512,Murabaha,37948,,343916.0,default
643,992,Murabaha,150229,85481.0,355697.0,closed
644,2373,Ijara,103488,,,active
645,2134,Murabaha,136607,56035.0,415334.0,closed
646,2540,Murabaha,198240,-500.0,0.0,active
647,1663,Murabaha,11207,,414442.0,default
648,4063,Murabaha,159278,-500.0,267070.0,default
649,3082,Murabaha,44351,48671.0,0.0,default
650,3553,Mudaraba,186362,,0.0,closed
651,3663,Ijara,86693,72154.0,,default
652,3507,Mudaraba,83016,53010.0,43165.0,default
653,456,Murabaha,137986,37136.0,0.0,default
654,1146,Murabaha,55304,,,default
655,2564,Murabaha,57911,73489.0,20185.0,active
656,1461,Mudaraba,165999,,0.0,closed
657,1718,Mudaraba,62394,,,default
658,1169,Mudaraba,116640,-500.0,,closed
659,3496,Ijara,115310,-500.0,,default
660,3439,Murabaha,118919,,177026.0,closed
661,2191,Mudaraba,149112,-500.0,199904.0,active
662,3911,Mudaraba,27372,61707.0,,active
663,4472,Mudaraba,86205,9777.0,0.0,active
664,3100,Mudaraba,172866,79459.0,0.0,active
665,3629,Mudaraba,68650,,,closed
666,998,Ijara,98885,22257.0,,default
667,1589,Mudaraba,52672,63308.0,,default
668,4412,Ijara,196157,,352747.0,closed
669,1971,Murabaha,48361,,,active
670,3242,Murabaha,2868,-500.0,334408.0,active
671,3851,Murabaha,72939,15732.0,416742.0,closed
672,253,Ijara,136174,-500.0,201164.0,closed
673,4637,Ijara,131632,77061.0,322330.0,active
674,2881,Ijara,124145,-500.0,470228.0,default
675,3359,Ijara,67540,-500.0,0.0,default
676,3593,Murabaha,110920,99588.0,,active
677,3202,Mudaraba,95786,-500.0,,active
678,3932,Mudaraba,157189,,,default
679,2544,Murabaha,130851,50624.0,398545.0,closed
680,4354,Murabaha,122123,86158.0,,default
681,4722,Mudaraba,18772,86105.0,162779.0,default
682,672,Murabaha,42476,-500.0,0.0,active
683,3523,Mudaraba,45518,-500.0,0.0,active
684,4995,Murabaha,117189,-500.0,286608.0,active
685,1100,Mudaraba,165342,,0.0,closed
686,623,Murabaha,130188,-500.0,0.0,closed
687,3772,Murabaha,182553,-500.0,0.0,default
688,3951,Mudaraba,153540,,,active
689,2634,Ijara,69304,-500.0,0.0,closed
690,1160,Ijara,88897,-500.0,265933.0,default
691,3540,Mudaraba,112193,-500.0,0.0,active
692,23,Mudaraba,15123,,,default
693,2847,Mudaraba,32153,,42656.0,closed
694,809,Ijara,79784,98723.0,434643.0,closed
695,3816,Mudaraba,157926,,0.0,closed
696,1340,Mudaraba,27797,47573.0,0.0,default
697,1361,Murabaha,130651,-500.0,78391.0,active
698,1654,Murabaha,96018,16571.0,155214.0,active
699,433,Mudaraba,40199,-500.0,180544.0,active
700,302,Mudaraba,21566,,0.0,closed
701,832,Mudaraba,108292,25135.0,,default
702,3574,Ijara,21169,59858.0,0.0,active
703,684,Mudaraba,129140,8007.0,,active
704,1063,Murabaha,84629,-500.0,0.0,default
705,1420,Ijara,164068,29204.0,453402.0,closed
706,443,Murabaha,20689,-500.0,350395.0,active
707,69,Murabaha,154014,-500.0,201349.0,closed
708,4094,Ijara,23551,48068.0,40561.0,closed
709,1198,Ijara,25395,18756.0,0.0,closed
710,17,Mudaraba,181378,,,closed
711,4080,Mudaraba,172890,,484456.0,active
712,3639,Ijara,95238,-500.0,0.0,closed
713,3424,Murabaha,130958,-500.0,0.0,active
714,4833,Murabaha,173905,565.0,0.0,default
715,2123,Mudaraba,13834,67850.0,402099.0,default
716,1859,Ijara,107520,,0.0,default
717,1189,Ijara,122844,-500.0,,closed
718,3157,Murabaha,131621,76095.0,0.0,default
719,3688,Murabaha,90405,-500.0,0.0,closed
720,4023,Murabaha,168807,-500.0,0.0,active
721,390,Mudaraba,29460,,36017.0,default
722,1926,Ijara,163062,-500.0,213106.0,active
723,4801,Mudaraba,34001,-500.0,114388.0,closed
724,2538,Mudaraba,143954,-500.0,0.0,active
725,1719,Ijara,1427,,0.0,active
726,835,Murabaha,106928,-500.0,57870.0,active
727,3367,Mudaraba,196586,,0.0,active
728,2415,Murabaha,113051,23555.0,0.0,active
729,4261,Mudaraba,120833,,,closed
730,2590,Mudaraba,73908,-500.0,,default
731,2666,Ijara,90233,56174.0,0.0,default
732,4854,Murabaha,29834,24435.0,,closed
733,3430,Mudaraba,15716,60261.0,,default
734,3891,Ijara,16522,-500.0,,default
735,332,Ijara,31846,73643.0,119930.0,active
736,1432,Mudaraba,124182,-500.0,,default
737,4290,Mudaraba,100854,-500.0,125832.0,active
738,712,Mudaraba,177540,-500.0,,default
739,2396,Mudaraba,47835,63333.0,,active
740,4511,Ijara,68445,-500.0,0.0,default
741,1690,Mudaraba,18140,2670.0,0.0,default
742,1494,Murabaha,186964,-500.0,251661.0,active
743,438,Ijara,163322,94334.0,244644.0,default
744,965,Mudaraba,75191,-500.0,0.0,closed
745,3765,Mudaraba,61520,4008.0,374552.0,active
746,1463,Mudaraba,24212,,,closed
747,1426,Ijara,10884,-500.0,0.0,active
748,4462,Ijara,17375,,0.0,default
749,4190,Mudaraba,133955,,0.0,active
750,189,Ijara,155310,13795.0,,closed
751,4931,Mudaraba,43623,38492.0,156606.0,active
752,4605,Mudaraba,104069,,0.0,default
753,1316,Mudaraba,161477,-500.0,0.0,default
754,4394,Murabaha,8942,7548.0,416512.0,default
755,296,Mudaraba,68945,-500.0,,closed
756,4292,Ijara,36036,,,closed
757,3932,Ijara,64138,,415887.0,active
758,1118,Murabaha,163717,7637.0,,default
759,3585,Mudaraba,176793,,,default
760,3407,Mudaraba,125338,-500.0,0.0,active
761,4760,Mudaraba,127417,30346.0,0.0,active
762,4087,Ijara,185598,73143.0,,closed
763,922,Mudaraba,112233,,222859.0,closed
764,3724,Murabaha,77515,,,closed
765,2949,Ijara,129501,53739.0,0.0,closed
766,2838,Ijara,51818,,453540.0,default
767,4403,Murabaha,119642,,200428.0,closed
768,3947,Murabaha,142554,48888.0,,active
769,532,Murabaha,132565,,,active
770,2970,Mudaraba,99315,95494.0,0.0,active
771,3185,Ijara,181249,-500.0,257411.0,active
772,4157,Ijara,29900,-500.0,206762.0,default
773,3659,Murabaha,180066,67061.0,21978.0,closed
774,1055,Mudaraba,76582,81214.0,,default
775,1219,Mudaraba,54380,-500.0,0.0,active
776,4270,Ijara,85730,19476.0,256831.0,closed
777,4673,Mudaraba,110071,,0.0,active
778,3146,Murabaha,186248,91713.0,,active
779,4053,Ijara,194209,-500.0,,active
780,1116,Murabaha,115360,-500.0,402243.0,active
781,4387,Mudaraba,87984,-500.0,,default
782,3397,Murabaha,189489,18325.0,0.0,default
783,1244,Murabaha,18669,72010.0,0.0,default
784,1660,Mudaraba,17059,-500.0,,active
785,331,Mudaraba,104235,,247802.0,closed
786,227,Mudaraba,3881,45913.0,0.0,active
787,2575,Murabaha,194461,,0.0,default
788,277,Murabaha,98091,,107566.0,closed
789,402,Ijara,78711,57141.0,0.0,active
790,3478,Mudaraba,87612,-500.0,150512.0,active
791,3039,Mudaraba,18821,-500.0,97889.0,default
792,3378,Murabaha,178505,,0.0,default
793,341,Ijara,130466,30531.0,316560.0,active
794,1685,Mudaraba,149890,,0.0,active
795,2354,Mudaraba,58609,,63480.0,closed
796,4549,Murabaha,56486,-500.0,,closed
797,1112,Mudaraba,109730,,,active
798,3631,Mudaraba,33543,-500.0,0.0,closed
799,1955,Mudaraba,153133,,,default
800,4276,Mudaraba,35017,-500.0,233208.0,closed
801,1245,Ijara,129614,-500.0,,active
802,2396,Mudaraba,132514,,,closed
803,822,Mudaraba,135011,22149.0,202639.0,default
804,562,Murabaha,110034,49492.0,,default
805,3775,Ijara,181458,87122.0,0.0,closed
806,4919,Ijara,84211,-500.0,13720.0,active
807,1980,Mudaraba,80993,,0.0,closed
808,1329,Murabaha,51385,,0.0,closed
809,2759,Ijara,16052,-500.0,,active
810,2065,Murabaha,84108,,358645.0,default
811,1471,Murabaha,18920,16702.0,0.0,active
812,3711,Murabaha,126702,73527.0,230692.0,closed
813,723,Ijara,199937,,75382.0,closed
814,569,Ijara,191972,,368270.0,closed
815,4642,Murabaha,34038,,210538.0,closed
816,1257,Murabaha,39138,,0.0,default
817,718,Murabaha,188223,49272.0,0.0,default
818,2911,Murabaha,78108,,0.0,default
819,1109,Murabaha,40697,17634.0,0.0,default
820,1345,Mudaraba,20340,,15638.0,closed
821,4994,Mudaraba,45324,88356.0,,default
822,802,Ijara,51867,,0.0,default
823,3007,Mudaraba,196375,60839.0,,active
824,4615,Murabaha,84071,,,closed
825,4747,Ijara,60567,-500.0,0.0,default
826,4262,Mudaraba,19891,52115.0,196791.0,active
827,3955,Murabaha,30877,-500.0,287566.0,default
828,713,Ijara,90180,,,default
829,784,Murabaha,69232,12012.0,421673.0,active
830,3718,Ijara,88695,,,default
831,4234,Ijara,21092,88779.0,0.0,closed
832,3979,Ijara,72934,,0.0,default
833,675,Ijara,156223,36.0,0.0,active
834,2727,Murabaha,131613,,172720.0,closed
835,1894,Ijara,197201,,0.0,closed
836,3076,Murabaha,114920,,,active
837,414,Murabaha,25918,-500.0,0.0,active
838,3897,Mudaraba,193834,-500.0,,active
839,4696,Ijara,169410,-500.0,,closed
840,3544,Mudaraba,129279,81991.0,295157.0,closed
841,1117,Murabaha,160156,21143.0,,active
842,2030,Ijara,192037,,21116.0,default
843,2217,Mudaraba,180889,-500.0,0.0,default
844,2265,Murabaha,192082,82735.0,,closed
845,4825,Murabaha,193879,,,closed
846,4513,Ijara,64083,,,default
847,3912,Ijara,82481,255.0,0.0,default
848,2962,Ijara,36050,8744.0,0.0,active
849,570,Murabaha,120640,55032.0,0.0,default
850,4516,Mudaraba,134332,,386864.0,active
851,4493,Mudaraba,173614,-500.0,354760.0,closed
852,4403,Mudaraba,151494,35613.0,0.0,default
853,4194,Mudaraba,35033,,,closed
854,2967,Mudaraba,3274,-500.0,155033.0,closed
855,1068,Ijara,154047,-500.0,0.0,active
856,1950,Murabaha,11411,87231.0,,active
857,2285,Murabaha,184148,-500.0,,default
858,3183,Murabaha,13026,-500.0,,active
859,1348,Mudaraba,55708,,56574.0,default
860,2428,Ijara,187381,64230.0,0.0,active
861,1414,Mudaraba,178700,,0.0,active
862,3456,Ijara,88235,-500.0,,default
863,4826,Ijara,136995,-500.0,,active
864,3279,Murabaha,184208,92290.0,0.0,active
865,607,Mudaraba,154625,,0.0,default
866,4579,Murabaha,126607,18298.0,497108.0,default
867,3838,Mudaraba,199581,75783.0,0.0,default
868,3052,Mudaraba,95594,-500.0,,default
869,4302,Mudaraba,168229,5914.0,294324.0,closed
870,4888,Ijara,141988,,0.0,closed
871,3719,Mudaraba,154775,59021.0,0.0,active
872,1406,Mudaraba,139482,81462.0,,active
873,4514,Mudaraba,119368,43663.0,123998.0,closed
874,1758,Murabaha,167439,-500.0,,default
875,2292,Murabaha,166341,-500.0,,closed
876,1198,Ijara,40759,,0.0,active
877,11,Ijara,162171,-500.0,0.0,default
878,4825,Murabaha,31048,3065.0,,default
879,540,Murabaha,130493,60204.0,253827.0,closed
880,23,Mudaraba,22518,17059.0,261346.0,active
881,3398,Mudaraba,90572,,216321.0,active
882,3495,Mudaraba,149212,,181282.0,default
883,1779,Ijara,79497,6487.0,,default
884,1472,Ijara,17360,-500.0,0.0,active
885,3017,Ijara,87261,-500.0,0.0,default
886,924,Mudaraba,67320,,298271.0,closed
887,1360,Mudaraba,173372,,,closed
888,1193,Mudaraba,181292,81131.0,469952.0,default
889,3598,Murabaha,11564,,91134.0,active
890,2596,Mudaraba,63085,,145777.0,closed
891,2196,Mudaraba,109007,-500.0,259606.0,active
892,2992,Ijara,9484,,189750.0,closed
893,4493,Murabaha,167433,10315.0,162591.0,active
894,3869,Mudaraba,81983,-500.0,0.0,closed
895,975,Murabaha,26651,,28446.0,active
896,1451,Mudaraba,4823,13454.0,,closed
897,2429,Murabaha,160280,-500.0,0.0,closed
898,3598,Murabaha,73254,13782.0,392688.0,closed
899,51,Ijara,83238,75720.0,,active
900,4742,Ijara,103260,6057.0,,closed
901,2024,Mudaraba,24259,53583.0,0.0,active
902,1278,Ijara,108009,-500.0,214137.0,default
903,1733,Murabaha,24284,,,default
904,2659,Murabaha,132327,1502.0,,active
905,406,Ijara,159497,52328.0,,default
906,4354,Murabaha,18106,-500.0,,closed
907,3116,Mudaraba,76706,-500.0,120018.0,active
908,1216,Murabaha,196984,54645.0,,active
909,3337,Murabaha,11567,38379.0,0.0,closed
910,4494,Ijara,5791,,210459.0,default
911,3118,Ijara,89662,21300.0,0.0,closed
912,3218,Mudaraba,91045,,0.0,active
913,3100,Mudaraba,193782,60077.0,225412.0,closed
914,4155,Murabaha,30802,90331.0,,active
915,2611,Mudaraba,23075,82015.0,0.0,default
916,2278,Ijara,55215,,0.0,closed
917,3349,Murabaha,25028,,305159.0,default
918,4077,Mudaraba,87818,-500.0,0.0,active
919,654,Murabaha,93554,,46722.0,closed
920,3172,Ijara,88052,90209.0,,default
921,2619,Mudaraba,105697,94859.0,,closed
922,1721,Murabaha,161811,,400032.0,closed
923,4227,Murabaha,93019,,0.0,closed
924,1058,Ijara,111034,-500.0,390210.0,closed
925,2290,Ijara,136431,,0.0,default
926,4878,Murabaha,73790,,0.0,active
927,174,Ijara,129515,,,default
928,4150,Murabaha,13239,,299418.0,active
929,2067,Mudaraba,137746,-500.0,0.0,closed
930,2075,Ijara,118202,,,closed
931,100,Murabaha,5646,39713.0,0.0,default
932,2343,Ijara,53107,,282845.0,default
933,3650,Mudaraba,182203,29410.0,194787.0,active
934,4576,Mudaraba,164947,-500.0,0.0,closed
935,874,Murabaha,39311,,0.0,closed
936,1273,Ijara,198167,-500.0,,default
937,3046,Ijara,178696,16427.0,338787.0,active
938,3439,Mudaraba,79672,79703.0,,active
939,4971,Murabaha,182984,-500.0,15360.0,closed
940,3735,Mudaraba,49791,-500.0,,active
941,4295,Mudaraba,28209,20927.0,0.0,active
942,2090,Murabaha,185839,-500.0,0.0,active
943,3837,Murabaha,157174,34433.0,292858.0,active
944,4420,Mudaraba,161322,-500.0,387465.0,active
945,2331,Mudaraba,46530,-500.0,0.0,default
946,631,Ijara,194214,-500.0,0.0,active
947,1556,Murabaha,183429,13470.0,0.0,active
948,404,Murabaha,129256,94884.0,0.0,default
949,2952,Ijara,102422,-500.0,,closed
950,565,Mudaraba,16701,-500.0,364429.0,default
951,857,Mudaraba,174316,,0.0,active
952,1245,Murabaha,173083,,446908.0,active
953,540,Murabaha,161786,-500.0,0.0,default
954,4514,Ijara,19740,,263308.0,active
955,2207,Ijara,122701,,,closed
956,3281,Ijara,84456,-500.0,0.0,active
957,3435,Mudaraba,50713,,0.0,default
958,2061,Ijara,167020,,470787.0,default
959,3270,Murabaha,153143,-500.0,0.0,closed
960,288,Ijara,186888,85779.0,,active
961,1183,Murabaha,21719,-500.0,0.0,active
962,1903,Murabaha,15551,-500.0,0.0,active
963,2377,Mudaraba,34615,62751.0,0.0,active
964,1239,Ijara,121288,-500.0,,default
965,3237,Ijara,3365,-500.0,,active
966,372,Mudaraba,134021,49396.0,36912.0,default
967,3427,Mudaraba,196037,16508.0,0.0,active
968,1540,Murabaha,34298,,281600.0,closed
969,1801,Ijara,38924,,,active
970,3728,Ijara,8432,,,active
971,1755,Murabaha,113557,,,default
972,4889,Ijara,194581,,0.0,default
973,839,Ijara,25578,74779.0,,default
974,1937,Murabaha,195466,66046.0,,closed
975,1137,Murabaha,113004,-500.0,,default
976,2286,Ijara,56598,-500.0,0.0,default
977,2160,Murabaha,185681,30552.0,0.0,active
978,2063,Murabaha,44563,,,active
979,4919,Murabaha,93479,,,closed
980,567,Ijara,50695,-500.0,235259.0,closed
981,4798,Mudaraba,10415,11085.0,92638.0,active
982,3709,Mudaraba,19170,,,default
983,77,Murabaha,12805,43147.0,0.0,default
984,1281,Mudaraba,125726,,0.0,active
985,3711,Murabaha,13391,-500.0,266968.0,closed
986,1596,Ijara,83399,97035.0,229402.0,active
987,2142,Ijara,86818,47396.0,178327.0,active
988,938,Mudaraba,140248,-500.0,0.0,active
989,3862,Ijara,118373,-500.0,187155.0,active
990,3939,Mudaraba,7021,,317499.0,active
991,519,Murabaha,195151,,,default
992,482,Mudaraba,4093,24918.0,,default
993,1621,Ijara,93510,,240603.0,closed
994,3535,Ijara,28453,,161837.0,active
995,3580,Mudaraba,39057,597.0,0.0,active
996,2902,Ijara,187869,-500.0,,default
997,1642,Murabaha,63040,67696.0,,closed
998,3749,Ijara,113789,-500.0,488248.0,active
999,4878,Murabaha,68904,29203.0,0.0,active
1000,1100,Murabaha,141934,-500.0,339024.0,default
1001,375,Murabaha,95218,-500.0,,closed
1002,3679,Mudaraba,41308,-500.0,463624.0,active
1003,4786,Murabaha,6695,-500.0,,closed
1004,2891,Ijara,191388,6764.0,118831.0,active
1005,1081,Murabaha,96711,,399830.0,default
1006,2416,Murabaha,57440,,451021.0,default
1007,496,Ijara,116192,56851.0,360642.0,default
1008,2208,Mudaraba,170573,,139288.0,closed
1009,3666,Ijara,131016,,0.0,active
1010,4960,Ijara,19781,,,default
1011,1499,Mudaraba,30782,-500.0,,default
1012,56,Ijara,32457,,,closed
1013,111,Murabaha,81636,,0.0,active
1014,3388,Ijara,8273,,0.0,closed
1015,1104,Ijara,108157,,0.0,active
1016,2311,Mudaraba,112889,49323.0,0.0,active
1017,1885,Mudaraba,189891,,0.0,closed
1018,815,Ijara,37534,,0.0,closed
1019,3239,Murabaha,28278,8272.0,0.0,closed
1020,4694,Ijara,59150,67470.0,,active
1021,2523,Mudaraba,180559,,0.0,closed
1022,1164,Mudaraba,34387,-500.0,,active
1023,2337,Ijara,137666,2460.0,0.0,default
1024,3442,Mudaraba,17191,-500.0,,default
1025,1400,Ijara,195188,,0.0,closed
1026,704,Murabaha,65814,33593.0,213260.0,active
1027,972,Mudaraba,54365,-500.0,0.0,closed
1028,3465,Mudaraba,69247,-500.0,321884.0,active
1029,1723,Ijara,28898,-500.0,0.0,default
1030,4215,Mudaraba,48003,-500.0,0.0,default
1031,1686,Ijara,185133,,474655.0,default
1032,3648,Murabaha,6445,18040.0,,active
1033,3339,Mudaraba,57238,19394.0,0.0,default
1034,4395,Ijara,128378,-500.0,,active
1035,3841,Mudaraba,103652,,,closed
1036,4255,Murabaha,28584,-500.0,,default
1037,4953,Mudaraba,116447,95798.0,475032.0,active
1038,1723,Ijara,12158,,269603.0,default
1039,1718,Mudaraba,108761,-500.0,0.0,closed
1040,2809,Murabaha,3921,,498937.0,closed
1041,898,Mudaraba,41935,67005.0,456812.0,active
1042,769,Ijara,90062,,0.0,active
1043,4649,Mudaraba,73467,52576.0,,active
1044,1660,Ijara,123537,53806.0,80992.0,closed
1045,4900,Ijara,174217,,0.0,active
1046,4370,Mudaraba,70837,7207.0,,closed
1047,92,Murabaha,88081,-500.0,327666.0,active
1048,364,Murabaha,186140,,0.0,closed
1049,2538,Murabaha,178171,57346.0,,default
1050,306,Ijara,89495,69767.0,,closed
1051,1438,Mudaraba,18256,,0.0,default
1052,4744,Murabaha,31013,-500.0,345492.0,default
1053,4008,Murabaha,11060,78592.0,,active
1054,771,Murabaha,79563,,417955.0,closed
1055,3738,Ijara,62687,,,default
1056,4781,Mudaraba,21448,-500.0,0.0,closed
1057,3695,Murabaha,18101,66178.0,0.0,default
1058,369,Mudaraba,53802,,,default
1059,949,Mudaraba,186668,23016.0,,default
1060,2335,Ijara,84402,,,active
1061,2215,Murabaha,128925,,150762.0,default
1062,2764,Ijara,87839,,,default
1063,2827,Mudaraba,68594,-500.0,6832.0,default
1064,4179,Murabaha,72835,-500.0,,closed
1065,133,Ijara,104187,-500.0,0.0,active
1066,2060,Murabaha,179517,,0.0,active
1067,158,Murabaha,115300,37997.0,0.0,default
1068,3815,Murabaha,195363,-500.0,,closed
1069,541,Murabaha,51290,,,active
1070,4455,Murabaha,29133,-500.0,,default
1071,2306,Murabaha,196337,56782.0,,closed
1072,2570,Mudaraba,154263,56964.0,0.0,default
1073,1945,Murabaha,162351,-500.0,,closed
1074,845,Mudaraba,132639,61032.0,0.0,active
1075,3420,Ijara,60875,47653.0,0.0,closed
1076,3081,Mudaraba,183504,4131.0,0.0,default
1077,2787,Mudaraba,187764,-500.0,197416.0,default
1078,1487,Murabaha,153398,4597.0,166860.0,active
1079,325,Murabaha,109261,33071.0,471467.0,closed
1080,148,Murabaha,163842,76762.0,0.0,default
1081,2369,Murabaha,110963,97557.0,,active
1082,4675,Ijara,150119,,,active
1083,4905,Ijara,114843,-500.0,,active
1084,1360,Mudaraba,104431,21946.0,0.0,default
1085,3162,Murabaha,135997,,0.0,closed
1086,1242,Mudaraba,173624,,,active
1087,3377,Ijara,14965,-500.0,162998.0,closed
1088,3626,Mudaraba,109378,64796.0,166508.0,closed
1089,220,Mudaraba,4188,,0.0,default
1090,2474,Mudaraba,142879,-500.0,194016.0,default
1091,4599,Mudaraba,154730,-500.0,346466.0,active
1092,56,Mudaraba,59548,-500.0,,default
1093,615,Ijara,74598,28214.0,305889.0,default
1094,2489,Ijara,139056,-500.0,0.0,default
1095,2823,Murabaha,163553,,,closed
1096,1746,Mudaraba,33596,-500.0,,active
1097,1089,Ijara,167797,,,active
1098,4263,Murabaha,109585,67438.0,,default
1099,3114,Mudaraba,3994,,,active
1100,48,Murabaha,169050,-500.0,,default
1101,3033,Mudaraba,181294,-500.0,,closed
1102,1777,Mudaraba,47022,40148.0,359045.0,active
1103,1886,Ijara,9888,,482542.0,active
1104,637,Mudaraba,156546,17333.0,,closed
1105,175,Ijara,198330,-500.0,,active
1106,1947,Ijara,181926,-500.0,91153.0,closed
